0.05750, 0.05, 0.08, 3.53, 0, 0
0.05802, 0.05, 0.08, 3.57, 0, 0
0.05854, 0.05, 0.08, 3.60, 0, 0
0.05890, 0.05, 0.08, 3.62, 0, 0
0.05927, 0.05, 0.08, 3.64, 0, 0
0.05963, 0.05, 0.08, 3.66, 0, 0
0.05999, 0.05, 0.08, 3.68, 0, 0
0.06035, 0.05, 0.08, 3.70, 0, 0
0.06074, 0.05, 0.08, 3.72, 0, 0
0.06110, 0.05, 0.08, 3.75, 0, 0
0.06148, 0.05, 0.08, 3.77, 0, 0
0.06183, 0.05, 0.08, 3.79, 0, 0
0.06219, 0.05, 0.08, 3.81, 0, 0
0.06254, 0.05, 0.08, 3.83, 0, 0
0.06303, 0.05, 0.08, 3.86, 0, 0
0.06350, 0.05, 0.08, 3.88, 0, 0
0.06385, 0.05, 0.08, 3.91, 0, 0
0.06420, 0.05, 0.08, 3.93, 0, 0
0.06459, 0.05, 0.08, 3.95, 0, 0
0.06502, 0.05, 0.08, 3.97, 0, 0
0.06538, 0.05, 0.08, 3.99, 0, 0
0.06574, 0.05, 0.08, 4.01, 0, 0
0.06610, 0.05, 0.08, 4.03, 0, 0
0.06646, 0.05, 0.08, 4.06, 0, 0
0.06682, 0.05, 0.08, 4.08, 0, 0
0.06718, 0.05, 0.08, 4.10, 0, 0
0.06753, 0.05, 0.08, 4.12, 0, 0
0.06789, 0.05, 0.08, 4.14, 0, 0
0.06826, 0.05, 0.08, 4.16, 0, 0
0.06861, 0.05, 0.08, 4.18, 0, 0
0.06899, 0.05, 0.08, 4.20, 0, 0
0.06935, 0.05, 0.08, 4.22, 0, 0
0.06970, 0.05, 0.08, 4.24, 0, 0
0.07005, 0.05, 0.08, 4.26, 0, 0
0.07040, 0.05, 0.08, 4.28, 0, 0
0.07076, 0.05, 0.08, 4.30, 0, 0
0.07111, 0.05, 0.08, 4.32, 0, 0
0.07146, 0.05, 0.08, 4.34, 0, 0
0.07182, 0.04, 0.08, 4.36, 0, 0
0.07217, 0.04, 0.08, 4.38, 0, 0
0.07255, 0.04, 0.08, 4.40, 0, 0
0.07297, 0.04, 0.08, 4.43, 0, 0
0.07336, 0.04, 0.08, 4.45, 0, 0
0.07380, 0.04, 0.08, 4.47, 0, 0
0.07419, 0.04, 0.08, 4.49, 0, 0
0.07455, 0.04, 0.08, 4.51, 0, 0
0.07491, 0.04, 0.08, 4.53, 0, 0
0.07527, 0.04, 0.08, 4.55, 0, 0
0.07562, 0.04, 0.08, 4.57, 0, 0
0.07598, 0.04, 0.08, 4.59, 0, 0
0.07633, 0.04, 0.08, 4.61, 0, 0
0.07671, 0.04, 0.08, 4.64, 0, 0
0.07708, 0.04, 0.08, 4.66, 0, 0
0.07744, 0.04, 0.08, 4.68, 0, 0
0.07779, 0.04, 0.08, 4.70, 0, 0
0.07815, 0.04, 0.08, 4.72, 0, 0
0.07851, 0.04, 0.08, 4.74, 0, 0
0.07887, 0.04, 0.08, 4.75, 0, 0
0.07921, 0.04, 0.08, 4.77, 0, 0
0.07957, 0.04, 0.08, 4.79, 0, 0
0.08010, 0.04, 0.08, 4.82, 0, 0
0.08048, 0.04, 0.08, 4.84, 0, 0
0.08086, 0.04, 0.08, 4.86, 0, 0
0.08122, 0.04, 0.08, 4.88, 0, 0
0.08158, 0.04, 0.08, 4.90, 0, 0
0.08194, 0.04, 0.08, 4.92, 0, 0
0.08230, 0.04, 0.08, 4.94, 0, 0
0.08267, 0.04, 0.08, 4.96, 0, 0
0.08303, 0.04, 0.08, 4.98, 0, 0
0.08339, 0.04, 0.07, 5.00, 0, 0
0.08375, 0.04, 0.07, 5.02, 0, 0
0.08411, 0.04, 0.07, 5.04, 0, 0
0.08447, 0.04, 0.07, 5.06, 0, 0
0.08486, 0.04, 0.07, 5.08, 0, 0
0.08522, 0.04, 0.07, 5.10, 0, 0
0.08558, 0.04, 0.07, 5.12, 0, 0
0.08594, 0.04, 0.07, 5.14, 0, 0
0.08630, 0.04, 0.07, 5.16, 0, 0
0.08667, 0.04, 0.07, 5.18, 0, 0
0.08703, 0.04, 0.07, 5.20, 0, 0
0.08739, 0.04, 0.07, 5.22, 0, 0
0.08775, 0.04, 0.07, 5.24, 0, 0
0.08815, 0.04, 0.07, 5.26, 0, 0
0.08853, 0.04, 0.07, 5.28, 0, 0
0.08894, 0.04, 0.07, 5.30, 0, 0
0.08930, 0.04, 0.07, 5.32, 0, 0
0.08966, 0.04, 0.07, 5.34, 0, 0
0.09001, 0.04, 0.07, 5.36, 0, 0
0.09037, 0.04, 0.07, 5.38, 0, 0
0.09073, 0.04, 0.07, 5.40, 0, 0
0.09123, 0.04, 0.07, 5.42, 0, 0
0.09512, 0.04, 0.07, 5.63, 0, 0
0.09550, 0.04, 0.07, 5.65, 0, 0
0.09586, 0.04, 0.07, 5.67, 0, 0
0.09623, 0.04, 0.07, 5.68, 0, 0
0.09666, 0.04, 0.07, 5.71, 0, 0
0.09704, 0.04, 0.07, 5.73, 0, 0
0.09740, 0.04, 0.07, 5.74, 0, 0
0.09777, 0.04, 0.07, 5.76, 0, 0
0.09813, 0.04, 0.07, 5.78, 0, 0
0.09850, 0.04, 0.07, 5.80, 0, 0
0.09887, 0.04, 0.07, 5.82, 0, 0
0.09923, 0.04, 0.07, 5.84, 0, 0
0.09968, 0.04, 0.07, 5.86, 0, 0
0.10006, 0.04, 0.07, 5.88, 0, 0
0.10045, 0.04, 0.07, 5.90, 0, 0
0.10087, 0.04, 0.07, 5.92, 0, 0
0.10124, 0.04, 0.07, 5.94, 0, 0
0.10160, 0.04, 0.07, 5.96, 0, 0
0.10195, 0.04, 0.07, 5.98, 0, 0
0.10231, 0.04, 0.07, 5.99, 0, 0
0.10266, 0.04, 0.07, 6.01, 0, 0
0.10302, 0.04, 0.07, 6.03, 0, 0
0.10337, 0.04, 0.07, 6.05, 0, 0
0.10373, 0.04, 0.07, 6.07, 0, 0
0.10409, 0.04, 0.07, 6.08, 0, 0
0.10449, 0.04, 0.07, 6.10, 0, 0
0.10495, 0.04, 0.07, 6.13, 0, 0
0.10533, 0.04, 0.07, 6.15, 0, 0
0.10573, 0.04, 0.07, 6.17, 0, 0
0.10613, 0.04, 0.07, 6.19, 0, 0
0.10650, 0.04, 0.07, 6.20, 0, 0
0.10686, 0.04, 0.07, 6.22, 0, 0
0.10724, 0.04, 0.07, 6.24, 0, 0
0.10759, 0.04, 0.07, 6.26, 0, 0
0.10795, 0.04, 0.07, 6.27, 0, 0
0.10831, 0.04, 0.07, 6.29, 0, 0
0.10866, 0.04, 0.07, 6.31, 0, 0
0.10903, 0.04, 0.07, 6.33, 0, 0
0.10938, 0.04, 0.07, 6.34, 0, 0
0.10974, 0.04, 0.07, 6.36, 0, 0
0.11010, 0.04, 0.07, 6.38, 0, 0
0.11045, 0.04, 0.07, 6.40, 0, 0
0.11081, 0.04, 0.07, 6.41, 0, 0
0.11117, 0.04, 0.07, 6.43, 0, 0
0.11152, 0.04, 0.07, 6.45, 0, 0
0.11188, 0.04, 0.07, 6.46, 0, 0
0.11224, 0.04, 0.07, 6.48, 0, 0
0.11261, 0.04, 0.07, 6.50, 0, 0
0.11300, 0.04, 0.07, 6.52, 0, 0
0.11336, 0.04, 0.07, 6.54, 0, 0
0.11373, 0.04, 0.07, 6.55, 0, 0
0.11409, 0.04, 0.07, 6.57, 0, 0
0.11446, 0.04, 0.07, 6.59, 0, 0
0.11482, 0.04, 0.07, 6.60, 0, 0
0.11518, 0.04, 0.06, 6.62, 0, 0
0.11555, 0.04, 0.06, 6.64, 0, 0
0.11591, 0.04, 0.06, 6.66, 0, 0
0.11627, 0.04, 0.06, 6.67, 0, 0
0.11666, 0.04, 0.06, 6.69, 0, 0
0.11705, 0.04, 0.06, 6.71, 0, 0
0.11742, 0.04, 0.06, 6.73, 0, 0
0.11778, 0.04, 0.06, 6.74, 0, 0
0.11816, 0.04, 0.06, 6.76, 0, 0
0.11856, 0.04, 0.06, 6.78, 0, 0
0.11895, 0.04, 0.06, 6.80, 0, 0
0.11934, 0.04, 0.06, 6.81, 0, 0
0.11970, 0.04, 0.06, 6.83, 0, 0
0.12005, 0.04, 0.06, 6.85, 0, 0
0.12041, 0.04, 0.06, 6.86, 0, 0
0.12080, 0.04, 0.06, 6.88, 0, 0
0.12116, 0.04, 0.06, 6.90, 0, 0
0.12151, 0.04, 0.06, 6.91, 0, 0
0.12187, 0.04, 0.06, 6.93, 0, 0
0.12223, 0.04, 0.06, 6.95, 0, 0
0.12258, 0.04, 0.06, 6.96, 0, 0
0.12295, 0.04, 0.06, 6.98, 0, 0
0.12330, 0.04, 0.06, 7.00, 0, 0
0.12366, 0.04, 0.06, 7.01, 0, 0
0.12400, 0.04, 0.06, 7.03, 0, 0
0.12453, 0.04, 0.06, 7.05, 0, 0
0.12507, 0.04, 0.06, 7.07, 0, 0
0.12542, 0.04, 0.06, 7.09, 0, 0
0.12578, 0.04, 0.06, 7.11, 0, 0
0.12613, 0.04, 0.06, 7.12, 0, 0
0.12648, 0.04, 0.06, 7.14, 0, 0
0.12683, 0.03, 0.06, 7.15, 0, 0
0.12718, 0.03, 0.06, 7.17, 0, 0
0.12753, 0.03, 0.06, 7.18, 0, 0
0.12789, 0.03, 0.06, 7.20, 0, 0
0.12824, 0.03, 0.06, 7.21, 0, 0
0.12859, 0.03, 0.06, 7.23, 0, 0
0.13060, 0.03, 0.06, 7.32, 0, 0
0.13290, 0.03, 0.06, 7.41, 0, 0
0.13326, 0.03, 0.06, 7.43, 0, 0
0.13362, 0.03, 0.06, 7.44, 0, 0
0.13402, 0.03, 0.06, 7.46, 0, 0
0.13438, 0.03, 0.06, 7.48, 0, 0
0.13475, 0.03, 0.06, 7.49, 0, 0
0.13511, 0.03, 0.06, 7.51, 0, 0
0.13547, 0.03, 0.06, 7.52, 0, 0
0.13582, 0.03, 0.06, 7.54, 0, 0
0.13618, 0.03, 0.06, 7.55, 0, 0
0.13654, 0.03, 0.06, 7.56, 0, 0
0.13692, 0.03, 0.06, 7.58, 0, 0
0.13728, 0.03, 0.06, 7.60, 0, 0
0.13764, 0.03, 0.06, 7.61, 0, 0
0.13800, 0.03, 0.06, 7.62, 0, 0
0.13836, 0.03, 0.06, 7.64, 0, 0
0.13872, 0.03, 0.06, 7.65, 0, 0
0.13907, 0.03, 0.06, 7.67, 0, 0
0.13943, 0.03, 0.06, 7.68, 0, 0
0.13979, 0.03, 0.06, 7.70, 0, 0
0.14014, 0.03, 0.06, 7.71, 0, 0
0.14050, 0.03, 0.05, 7.72, 0, 0
0.14087, 0.03, 0.05, 7.74, 0, 0
0.14123, 0.03, 0.05, 7.75, 0, 0
0.14161, 0.03, 0.05, 7.77, 0, 0
0.14201, 0.03, 0.05, 7.78, 0, 0
0.14240, 0.03, 0.05, 7.80, 0, 0
0.14277, 0.03, 0.05, 7.81, 0, 0
0.14313, 0.03, 0.05, 7.83, 0, 0
0.14349, 0.03, 0.05, 7.84, 0, 0
0.14384, 0.03, 0.05, 7.86, 0, 0
0.14420, 0.03, 0.05, 7.87, 0, 0
0.14455, 0.03, 0.05, 7.88, 0, 0
0.14492, 0.03, 0.05, 7.90, 0, 0
0.14528, 0.03, 0.05, 7.91, 0, 0
0.14563, 0.03, 0.05, 7.93, 0, 0
0.14599, 0.03, 0.05, 7.94, 0, 0
0.14635, 0.03, 0.05, 7.95, 0, 0
0.14674, 0.03, 0.05, 7.97, 0, 0
0.14710, 0.03, 0.05, 7.98, 0, 0
0.14746, 0.03, 0.05, 8.00, 0, 0
0.14781, 0.03, 0.05, 8.01, 0, 0
0.14817, 0.03, 0.05, 8.02, 0, 0
0.14853, 0.03, 0.05, 8.04, 0, 0
0.14891, 0.03, 0.05, 8.05, 0, 0
0.14930, 0.03, 0.05, 8.06, 0, 0
0.14966, 0.03, 0.05, 8.08, 0, 0
0.15002, 0.03, 0.05, 8.09, 0, 0
0.15038, 0.03, 0.05, 8.10, 0, 0
0.15075, 0.03, 0.05, 8.12, 0, 0
0.15111, 0.03, 0.05, 8.13, 0, 0
0.15147, 0.03, 0.05, 8.14, 0, 0
0.15183, 0.03, 0.05, 8.16, 0, 0
0.15220, 0.03, 0.05, 8.17, 0, 0
0.15256, 0.03, 0.05, 8.18, 0, 0
0.15293, 0.03, 0.05, 8.20, 0, 0
0.15329, 0.03, 0.05, 8.21, 0, 0
0.15366, 0.03, 0.05, 8.22, 0, 0
0.15402, 0.03, 0.05, 8.24, 0, 0
0.15438, 0.03, 0.05, 8.25, 0, 0
0.15474, 0.03, 0.05, 8.26, 0, 0
0.15510, 0.03, 0.05, 8.27, 0, 0
0.15546, 0.03, 0.05, 8.29, 0, 0
0.15582, 0.03, 0.05, 8.30, 0, 0
0.15619, 0.03, 0.05, 8.31, 0, 0
0.15657, 0.03, 0.05, 8.33, 0, 0
0.15699, 0.03, 0.05, 8.34, 0, 0
0.15734, 0.03, 0.05, 8.35, 0, 0
0.15783, 0.03, 0.05, 8.37, 0, 0
0.15828, 0.03, 0.05, 8.38, 0, 0
0.15865, 0.03, 0.05, 8.40, 0, 0
0.15901, 0.03, 0.05, 8.41, 0, 0
0.15937, 0.03, 0.05, 8.42, 0, 0
0.15974, 0.03, 0.05, 8.43, 0, 0
0.16010, 0.03, 0.05, 8.45, 0, 0
0.16047, 0.03, 0.05, 8.46, 0, 0
0.16086, 0.03, 0.05, 8.47, 0, 0
0.16122, 0.03, 0.05, 8.48, 0, 0
0.16158, 0.03, 0.05, 8.50, 0, 0
0.16194, 0.03, 0.05, 8.51, 0, 0
0.16232, 0.03, 0.05, 8.52, 0, 0
0.16275, 0.03, 0.05, 8.53, 0, 0
0.16313, 0.03, 0.04, 8.55, 0, 0
0.16350, 0.03, 0.04, 8.56, 0, 0
0.16386, 0.03, 0.04, 8.57, 0, 0
0.16424, 0.03, 0.04, 8.58, 0, 0
0.16463, 0.03, 0.04, 8.60, 0, 0
0.16504, 0.03, 0.04, 8.61, 0, 0
0.16540, 0.03, 0.04, 8.62, 0, 0
0.16576, 0.03, 0.04, 8.63, 0, 0
0.16612, 0.03, 0.04, 8.64, 0, 0
0.16648, 0.03, 0.04, 8.65, 0, 0
0.16683, 0.02, 0.04, 8.67, 0, 0
0.16718, 0.02, 0.04, 8.68, 0, 0
0.16754, 0.02, 0.04, 8.69, 0, 0
0.16790, 0.02, 0.04, 8.70, 0, 0
0.16825, 0.02, 0.04, 8.71, 0, 0
0.16861, 0.02, 0.04, 8.72, 0, 0
0.16898, 0.02, 0.04, 8.73, 0, 0
0.16934, 0.02, 0.04, 8.74, 0, 0
0.16969, 0.02, 0.04, 8.75, 0, 0
0.17005, 0.02, 0.04, 8.76, 0, 0
0.17040, 0.02, 0.04, 8.78, 0, 0
0.17075, 0.02, 0.04, 8.79, 0, 0
0.17111, 0.02, 0.04, 8.80, 0, 0
0.17146, 0.02, 0.04, 8.81, 0, 0
0.17184, 0.02, 0.04, 8.82, 0, 0
0.17223, 0.02, 0.04, 8.83, 0, 0
0.17262, 0.02, 0.04, 8.84, 0, 0
0.17305, 0.02, 0.04, 8.85, 0, 0
0.17341, 0.02, 0.04, 8.86, 0, 0
0.17376, 0.02, 0.04, 8.87, 0, 0
0.17413, 0.02, 0.04, 8.89, 0, 0
0.17448, 0.02, 0.04, 8.90, 0, 0
0.17484, 0.02, 0.04, 8.91, 0, 0
0.17519, 0.02, 0.04, 8.92, 0, 0
0.17554, 0.02, 0.04, 8.93, 0, 0
0.17589, 0.02, 0.04, 8.94, 0, 0
0.17625, 0.02, 0.04, 8.95, 0, 0
0.17660, 0.02, 0.04, 8.96, 0, 0
0.17698, 0.02, 0.04, 8.97, 0, 0
0.17733, 0.02, 0.04, 8.98, 0, 0
0.17769, 0.02, 0.04, 8.99, 0, 0
0.17804, 0.02, 0.04, 9.00, 0, 0
0.17839, 0.02, 0.04, 9.00, 0, 0
0.17874, 0.02, 0.04, 9.01, 0, 0
0.17911, 0.02, 0.04, 9.02, 0, 0
0.17949, 0.02, 0.04, 9.03, 0, 0
0.17986, 0.02, 0.04, 9.04, 0, 0
0.18022, 0.02, 0.04, 9.05, 0, 0
0.18058, 0.02, 0.04, 9.06, 0, 0
0.18095, 0.02, 0.04, 9.07, 0, 0
0.18132, 0.02, 0.04, 9.08, 0, 0
0.18168, 0.02, 0.04, 9.09, 0, 0
0.18204, 0.02, 0.04, 9.10, 0, 0
0.18240, 0.02, 0.04, 9.11, 0, 0
0.18276, 0.02, 0.04, 9.12, 0, 0
0.18312, 0.02, 0.04, 9.13, 0, 0
0.18349, 0.02, 0.04, 9.14, 0, 0
0.18385, 0.02, 0.03, 9.15, 0, 0
0.18421, 0.02, 0.03, 9.16, 0, 0
0.18457, 0.02, 0.03, 9.17, 0, 0
0.18494, 0.02, 0.03, 9.18, 0, 0
0.18530, 0.02, 0.03, 9.19, 0, 0
0.18566, 0.02, 0.03, 9.19, 0, 0
0.18602, 0.02, 0.03, 9.20, 0, 0
0.18639, 0.02, 0.03, 9.21, 0, 0
0.18675, 0.02, 0.03, 9.22, 0, 0
0.18716, 0.02, 0.03, 9.23, 0, 0
0.18753, 0.02, 0.03, 9.24, 0, 0
0.18789, 0.02, 0.03, 9.25, 0, 0
0.18825, 0.02, 0.03, 9.26, 0, 0
0.18861, 0.02, 0.03, 9.27, 0, 0
0.18899, 0.02, 0.03, 9.27, 0, 0
0.18935, 0.02, 0.03, 9.28, 0, 0
0.18972, 0.02, 0.03, 9.29, 0, 0
0.19008, 0.02, 0.03, 9.30, 0, 0
0.19043, 0.02, 0.03, 9.31, 0, 0
0.19091, 0.02, 0.03, 9.32, 0, 0
0.19461, 0.02, 0.03, 9.40, 0, 0
0.19500, 0.02, 0.03, 9.41, 0, 0
0.19535, 0.02, 0.03, 9.42, 0, 0
0.19571, 0.02, 0.03, 9.42, 0, 0
0.19611, 0.02, 0.03, 9.43, 0, 0
0.19650, 0.02, 0.03, 9.44, 0, 0
0.19689, 0.02, 0.03, 9.45, 0, 0
0.19726, 0.02, 0.03, 9.46, 0, 0
0.19762, 0.02, 0.03, 9.46, 0, 0
0.19799, 0.02, 0.03, 9.47, 0, 0
0.19835, 0.02, 0.03, 9.48, 0, 0
0.19873, 0.02, 0.03, 9.49, 0, 0
0.19909, 0.02, 0.03, 9.49, 0, 0
0.19958, 0.02, 0.03, 9.50, 0, 0
0.19997, 0.02, 0.03, 9.51, 0, 0
0.20036, 0.02, 0.03, 9.52, 0, 0
0.20076, 0.02, 0.03, 9.53, 0, 0
0.20112, 0.02, 0.03, 9.53, 0, 0
0.20147, 0.02, 0.03, 9.54, 0, 0
0.20185, 0.01, 0.03, 9.55, 0, 0
0.20220, 0.01, 0.03, 9.55, 0, 0
0.20255, 0.01, 0.03, 9.56, 0, 0
0.20290, 0.01, 0.03, 9.57, 0, 0
0.20325, 0.01, 0.03, 9.57, 0, 0
0.20365, 0.01, 0.02, 9.58, 0, 0
0.20404, 0.01, 0.02, 9.59, 0, 0
0.20446, 0.01, 0.02, 9.59, 0, 0
0.20489, 0.01, 0.02, 9.60, 0, 0
0.20528, 0.01, 0.02, 9.61, 0, 0
0.20569, 0.01, 0.02, 9.61, 0, 0
0.20609, 0.01, 0.02, 9.62, 0, 0
0.20644, 0.01, 0.02, 9.63, 0, 0
0.20679, 0.01, 0.02, 9.63, 0, 0
0.20715, 0.01, 0.02, 9.64, 0, 0
0.20751, 0.01, 0.02, 9.65, 0, 0
0.20787, 0.01, 0.02, 9.65, 0, 0
0.20822, 0.01, 0.02, 9.66, 0, 0
0.20858, 0.01, 0.02, 9.66, 0, 0
0.20897, 0.01, 0.02, 9.67, 0, 0
0.20933, 0.01, 0.02, 9.68, 0, 0
0.20969, 0.01, 0.02, 9.68, 0, 0
0.21004, 0.01, 0.02, 9.69, 0, 0
0.21040, 0.01, 0.02, 9.69, 0, 0
0.21076, 0.01, 0.02, 9.70, 0, 0
0.21112, 0.01, 0.02, 9.70, 0, 0
0.21147, 0.01, 0.02, 9.71, 0, 0
0.21182, 0.01, 0.02, 9.71, 0, 0
0.21219, 0.01, 0.02, 9.72, 0, 0
0.21258, 0.01, 0.02, 9.72, 0, 0
0.21296, 0.01, 0.02, 9.73, 0, 0
0.21332, 0.01, 0.02, 9.74, 0, 0
0.21368, 0.01, 0.02, 9.74, 0, 0
0.21404, 0.01, 0.02, 9.75, 0, 0
0.21440, 0.01, 0.02, 9.75, 0, 0
0.21477, 0.01, 0.02, 9.76, 0, 0
0.21515, 0.01, 0.02, 9.76, 0, 0
0.21552, 0.01, 0.02, 9.77, 0, 0
0.21590, 0.01, 0.02, 9.77, 0, 0
